video_id,author,text,like_count,published_at
LekeacQaQhg,@jskpigjskpig301,"（一）依據道路交通管理處罰條例第7條之2規定：<br>汽車駕駛人之行為有下列情形之一，當場不能或不宜攔截製單舉發者，得逕行舉發：<br>1、闖紅燈或平交道。<br>2、搶越行人穿越道。...................................................................該出手就要出手啦!!!!整天打官腔",0,2022-12-16T00:24:27Z
LekeacQaQhg,@許志宇-o6h,新聞神甚麼時候點名行人較踏車違規的?行人橫越雙黃線 腳踏車逆向鬼之切入的? 講得很像行人都很有素質一樣,0,2022-12-16T00:15:24Z
LekeacQaQhg,@龍吟蕭,高雄都這樣 一堆車搶快左轉 完全不稀奇 根本是日常操作 講了也不聽 反正下次還是會這樣,0,2022-12-15T23:36:07Z
LekeacQaQhg,@jhchen1707,車本交通國家，騎腳踏車跟走路根本羞辱自己，建議買台汽車才出門，才像個人。,0,2022-12-15T23:14:38Z
LekeacQaQhg,@s28261969,撞到大家自然就停下來了 別害怕,0,2022-12-15T23:02:58Z
LekeacQaQhg,@user-aaa3939,警察裝飾用？？？,2,2022-12-15T22:59:07Z
LekeacQaQhg,@葉俊良-o1x,警察就塑膠的啊,0,2022-12-15T22:42:14Z
LekeacQaQhg,@RMFISH74,無腦<br>四輪三寶<br>與<br>廢警素質正常發揮,0,2022-12-15T22:22:14Z
LekeacQaQhg,@666-Like,腳痛布表示汽車最安全，行人什麼都沒包肉，為了減低事故發生禁止行人過馬路，沒行人就沒有汽車不禮讓行為發生。,5,2022-12-15T22:17:25Z
LekeacQaQhg,@abingochen,這種禍害人的說法是害人的根源。紅燈停綠燈行才能有標準依據，行人優先根本是在陷害人民，交通事故最大的禍首。,4,2022-12-15T22:12:50Z
LekeacQaQhg,@user-hs6lm9pr5p,交通的BUG。能行走了！但是又能有左轉車通過。別說禮讓行人的屁話。就算車子開到斑馬線前停車。行人走的過程也會嚇到的。,0,2022-12-15T22:01:54Z
LekeacQaQhg,@earth4682,"兩條路給駕駛選<br>1.終身黏在車上,不跟汽車分離<br>2.吊銷駕照,終身不得考取",0,2022-12-15T21:32:52Z
LekeacQaQhg,@justin000456,在那邊錄影的話可以為國庫入帳好幾萬,0,2022-12-15T20:50:00Z
LekeacQaQhg,@bensonhu4960,台湾城市車多 人多 本就要非常小心 看到要礼誏行人的車子被後車輛猛按喇叭 甚至有被追撞的風險 实務上不好解決 或許號誌上先誏行人通行30秒 再讓車子通行,3,2022-12-15T20:48:01Z
LekeacQaQhg,@陳弘毅-m1z,汽車左轉既然會搶快不禮讓行人?  那就汽車兩段式左轉 不就解決了,0,2022-12-15T19:18:16Z
LekeacQaQhg,@itazuma1013,讓我們繼續檢討機車違規，繼續限縮機車路權,0,2022-12-15T19:10:18Z
TLQitdKrUm8,@user-xz4vv5dk8s,增加路口見警率，是可以改善各種交通亂象的,0,2025-06-06T06:37:11Z
TLQitdKrUm8,@1987uuuuuu,三千人? 唬爛,0,2025-04-20T05:01:21Z
TLQitdKrUm8,@鄭景中-m1b,出生都不夠。,0,2023-05-24T03:06:33Z
TLQitdKrUm8,@RaintoSatoru,爛報導，只會怪機車? 汽車違停違規事故一堆不講，只會推給機車真好棒棒,0,2023-03-21T18:43:48Z
TLQitdKrUm8,@ABC_DE2487,陳立法委員大恩大德奉獻限縮檢舉政策，讓臺灣違規紅到國際，臺灣之光阿,1,2022-12-21T05:42:02Z
TLQitdKrUm8,@rossilin5194,外送員事故率高跟曝險時間長無關好嗎，是你外送員趕單直直衝才是主因,0,2022-12-21T04:16:30Z
TLQitdKrUm8,@方何-h3j,不禮讓行人 走到一半沒人行道 鬼切 在巷子飆快車 違停 一大堆有的沒的 台灣人的交通素質 跟落後國家差不多。台灣人又喜歡看一些每天吹捧台灣的YouTuber 然後就自我感覺良好,0,2022-12-21T01:32:07Z
TLQitdKrUm8,@joys5011,並排違停汽能罰重點嗎??每天同一路段..連續4台..是要機車怎騎...然後快車道汽車.又要逼車慢車道的機車..機車能飛嗎??,0,2022-12-20T23:52:18Z
TLQitdKrUm8,@playnice3188,台灣9成以上有汽車駕照的人都是有上過駕訓班，拿到駕照後，三寶也是一堆,1,2022-12-20T15:56:33Z
TLQitdKrUm8,@zookfg87,那就駕照給他用個使用期限(1到3年內)時間到了再去考一次 當天考駕照人 工作薪水照發,0,2022-12-20T07:37:19Z
TLQitdKrUm8,@jay-9527,千錯萬錯都是機車的錯 汽車都好棒棒的概念 殊不知數據都打臉 最會違規就是四輪...,4,2022-12-20T06:49:04Z
TLQitdKrUm8,@d9585939,駕照考照制度要檢討…,3,2022-12-20T06:29:49Z
TLQitdKrUm8,@kevinchu5441,離天堂最近的地方不是在新喀里多尼亞也不是在西藏，而是在台灣🤣,0,2022-12-20T04:23:57Z
TLQitdKrUm8,@MrApplebin,對，四輪都不用教育,0,2022-12-20T03:39:19Z
TLQitdKrUm8,@maverickjiang1996,猴子死了活該啦,0,2022-12-20T02:45:14Z
TLQitdKrUm8,@蘇華-y7v,不要鑽車不要超速,1,2022-12-20T02:27:23Z
TLQitdKrUm8,@utu0928,"貴為交通安全協會的長官還能說出<a href=""https://www.youtube.com/watch?v=TLQitdKrUm8&amp;t=150"">2:30</a>的言論才是造成交通混亂的主因",1,2022-12-20T02:17:45Z
TLQitdKrUm8,@TWKUO-wm5zd,"<a href=""https://www.youtube.com/watch?v=TLQitdKrUm8&amp;t=150"">2:30</a>那邊講的會讓人解讀錯誤<br>應該說，四輪跟二輪行駛時，不能在同車道「併行」<br>而非不能共用車道<br>畢竟設置機慢車專用道遇到路口會發生甚麼事情<br>大家你知我知",0,2022-12-20T01:54:32Z
TLQitdKrUm8,@AKABA-T,越南一年死八千但人口是四倍，駕照一樣好考，只差在沒機慢車道、沒兩段式左轉、沒待轉格、沒靠右左轉藍藍路、沒禁行機車、圓環沒亂插紅綠燈、而且還能上國道,0,2022-12-20T01:43:32Z
TLQitdKrUm8,@sorbro4261,這種說法真的很好笑 機車本來就是肉包鐵 出示了肯定會比4輪受更重的傷<br>每次聽到再說 交通死傷人機車比例占最高 都覺得在聽廢話,2,2022-12-19T23:58:11Z
TLQitdKrUm8,@伊斯特-k3t,路上充斥著各種違規，無論是行人、機車、汽車都一樣，千萬不要覺得自己遵守交通規則就沒問題，危機意識、防衛駕駛比規則更重要<br><br>常常聽到有些人總愛把路權掛嘴邊，問題就在於你遵守路權?路權不會保佑你身體健康,1,2022-12-19T23:53:04Z
TLQitdKrUm8,@miaoliwu9698,"<a href=""https://www.youtube.com/watch?v=TLQitdKrUm8&amp;t=150"">2:30</a> 機車不是慢車好嗎，機慢車是什麼鬼 <br><br>機車數量占比超過六成，車禍當然比較多，<br>但是看肇事比率會更準，只會公布機車的肇事總量，相當不公平",3,2022-12-19T23:08:21Z
TLQitdKrUm8,@Ms686866,汽車事故發生率更高喔而且還是在以汽車為主要設計中心的道路上喔 一噸的大型機具台灣人每個都要會開才是常識吧,0,2022-12-19T19:38:50Z
TLQitdKrUm8,@a0982183071,只會針對機車族 有夠可悲,2,2022-12-19T17:52:15Z
TLQitdKrUm8,@劉美珠-b9h,外送員自己也不守交通 規則搶送外買時間常不守規則,0,2022-12-19T17:30:35Z
TLQitdKrUm8,@率帥帥,鬼島意外嗎?,0,2022-12-19T16:32:55Z
TLQitdKrUm8,@老吉-s3l,四輪大爺那麼多~~機車想閃也閃不過啊,3,2022-12-19T16:09:46Z
TLQitdKrUm8,@拉機太閒購物看妹也抓,台灣違停真的很誇張，我已經天天檢舉了，警察還故意不開單，投訴督察還只會包庇，真的很誇張，哈哈哈哈~。,8,2022-12-19T15:24:52Z
TLQitdKrUm8,@oshiosoyeelay,建議新聞台可以做個死亡車禍的死因分析報導<br>多數機車騎士車禍死亡原因多半是頭部重創，其實在路上很多人的安全帽配戴都不正確，頤帶都沒調整好，導致車禍發生瞬間安全帽就噴飛，人的頭部真的經不起一點撞擊，撞到頭就導致憾事發生，政府應該加強安全帽配戴方式的宣導，警察也可以對沒拉好安全帽頤帶的騎士宣導,1,2022-12-19T15:11:26Z
TLQitdKrUm8,@李小珠-x9n,今天看到一台轎車，紅燈很久了，還要硬衝過去，真是莫名其妙,1,2022-12-19T15:08:36Z
TLQitdKrUm8,@凌雲峰的狸貓,汽車駕駛不交通規則，道路設計，違停等等都有多問題，不能把問題全部歸咎在機車族上，這並不公平,9,2022-12-19T15:03:04Z
TLQitdKrUm8,@安あ-u9x,有媒體持續報導，看看能不能喚醒國人對交通議題的重視。,12,2022-12-19T14:51:34Z
H8WWIfCeWI0,@阿魯米S,重點政府為何在有斑馬線的道路沒有設置紅綠燈？,0,2025-06-07T08:35:56Z
H8WWIfCeWI0,@bbbb-n1m,這車  就比較誇張了<br>人家要過啊,0,2025-05-15T13:09:24Z
H8WWIfCeWI0,@kkjfffkk4118,支持民進黨推出重大惡意不讓行人者一律死刑,0,2025-04-17T09:22:23Z
H8WWIfCeWI0,@lolbeanspro03,台灣安全教育有意義嗎,0,2025-02-14T14:46:59Z
H8WWIfCeWI0,@游泰偉-k9s,手拿🧱轉頭，或是拿鋁棒⋯比較快,0,2025-01-20T23:14:56Z
H8WWIfCeWI0,@Takashiyuto,我還看過行人站在斑馬線不動的，少數的行人真的很白目，遇到我都先錄影看他站多久,0,2024-12-26T03:23:02Z
H8WWIfCeWI0,@入唯江,行人也沒有多好，機車行駛綠燈還給我過馬路，還屢勸不聽，行人還罵我三字經<br>～‘ ’～超級生氣的,0,2024-12-09T07:15:08Z
H8WWIfCeWI0,@楊玉隆-s9o,其實要過路行人只要（揮手示意）是最正確的。。。。，台灣政府的宣導根本就是造成事故死亡，大家知道為什么嗎，（因為根本不會正確而有效的）導向😢😢😢😢😢無言,1,2024-12-01T13:50:57Z
H8WWIfCeWI0,@簡國書-r8v,實在是太讚汽機車活該,0,2024-11-03T12:36:28Z
H8WWIfCeWI0,@georgeorwell1090,"幸好我活在香港, 這裏不讓斑馬線會被告危險駕駛",0,2024-10-30T09:42:47Z
H8WWIfCeWI0,@黃政仁-z8s,畫斑馬線不設號誌不是政府的問題嗎,0,2024-09-29T17:23:05Z
H8WWIfCeWI0,@mingdehuang4391,這樣玩最後棒球隊就出來了,0,2024-09-28T13:15:47Z
H8WWIfCeWI0,@袁淑智,行人沒有禮貌皮癢敢叭😔😔😔😔😔😔😔😔😔😔😔😔😔😠😠😠😠😠😠😠😠😠😠😠😠😠😠,0,2024-09-28T12:59:34Z
H8WWIfCeWI0,@ak3113317,台灣很多斑馬線都沒紅綠燈，過馬路基本上都靠運氣，車子行進中是很難看到遠遠又小小的行人，等看到的時候都離很近了，那撞到是算誰的？,0,2024-09-24T16:20:36Z
H8WWIfCeWI0,@gggfk777,想看下次晚上過馬路 去按阿爾法看看 馬上3-4個黑衣人下車處理😂 真的以為台灣很安全嗎,0,2024-09-24T04:18:45Z
H8WWIfCeWI0,@angelbaby4700,我都想買一支了,0,2024-09-17T23:50:52Z
H8WWIfCeWI0,@天堂m-n1n,紅綠燈打馬賽克幹嘛,0,2024-09-10T07:36:19Z
H8WWIfCeWI0,@lukadoncic7738,教育問題 看看日本的交通禮節都是從小教育到大的<br>台灣的觀念已經爛掉了,0,2024-08-25T01:55:10Z
H8WWIfCeWI0,@tc7857krtc,還好沒有遇到兇惡的人😂,0,2024-08-10T12:22:35Z
H8WWIfCeWI0,@gonnacoo8878,27秒禮讓行人2次　駕駛被檢舉「車道中暫停」挨罰2.4萬,0,2024-08-02T22:31:24Z
H8WWIfCeWI0,@王小橋,保險買好買滿，試撞合法碰瓷化,0,2024-07-27T07:51:24Z
H8WWIfCeWI0,@tw-rush,不讓有想過後面車的反應嗎？<br>明明都有那麼多台車還要硬走<br>果然真的是行人地獄==,0,2024-07-23T18:16:26Z
H8WWIfCeWI0,@貓-h4j,大聲公那個方法？,0,2024-07-12T14:23:34Z
H8WWIfCeWI0,@停停停-n9m,在車流量大處設有斑馬線卻沒有紅綠燈，只是看誰撞誰而已，不是車撞車就是車撞人<br>沒人知道會在本來斑馬線沒人的狀態下，是否突然有人要衝過去通過，造成車輛緊急煞車，導致連環撞呢？ <br>行人有優先路權沒錯，但若遇到這種道路設計發生事故責任又要歸咎於誰？,0,2024-06-25T18:52:19Z
H8WWIfCeWI0,@zeze-n7o,帝王條款,0,2024-06-25T04:40:32Z
H8WWIfCeWI0,@sayakataeyang5137,政府教育宣傳不足<br>另外是馬路上沒有足夠交通警<br>做不到阻嚇,0,2024-05-23T19:11:42Z
H8WWIfCeWI0,@alanxwalkers684,國外斑馬線有一籃子的磚頭🧱，當行人要過斑馬線時，，手拿一塊磚頭過馬路,0,2024-05-21T09:42:51Z
H8WWIfCeWI0,@yukino5349,1年過去了 現在是行車地獄,0,2024-05-16T08:12:44Z
H8WWIfCeWI0,@日野歐,多此一舉<br>無聊,0,2024-05-15T11:40:11Z
H8WWIfCeWI0,@kcw198,很落後這地方,0,2024-05-12T16:52:03Z
H8WWIfCeWI0,@yuifund,支持行人,0,2024-05-12T15:35:14Z
H8WWIfCeWI0,@samuellai4189,有紅綠燈的地方才設斑馬線會更合理一點,0,2024-05-11T00:31:49Z
H8WWIfCeWI0,@AshenOne-w7c,挑車流多的時候穿越？自殺行為嗎？,0,2024-05-05T21:13:17Z
H8WWIfCeWI0,@arkM2001,確實，需要這群勇者😊,0,2024-04-24T14:27:49Z
H8WWIfCeWI0,@JQQ0519,無號誌斑馬線本來就該減速，不禮讓的駕駛們駕照都是雞腿換的。,0,2024-04-20T14:59:10Z
H8WWIfCeWI0,@blacklittle1263,台灣一堆人開車沒長眼睛，只會聽行車記錄器說前面有測速照相才會減速，都不知道偶而要看一下時速表，開車到路口都不會減速，以為有路權就無敵了。特別是機車，不怕死的一堆。可能要好幾輩子才學的會。可憐哪,1,2024-04-20T07:46:56Z
H8WWIfCeWI0,@carychen9492,又不是在美國還是日本 我不懂在台灣駕駛為何要禮讓行人呢？,0,2024-04-12T18:46:15Z
H8WWIfCeWI0,@楊毛爸,台灣有很多假借正義之名去滿足自己的特權，常常看到去對那些強姦虐童案犯人義憤填膺，其實就是免費扁人，有次我在南部鄉道停等紅燈，聽到後面救護車在我車後約50-80公尺疾駛過來，我正準備觀察要怎麼讓，一台機車衝到我正後方長按喇叭十秒以上還一直叫我闖紅燈，先說我自己觀察我隔壁道空的，最後救護車也遠遠就切到我旁邊過了，重點機車又加速衝過救護車繼續狐假虎威，影片中人刻意在閃燈的斑馬線等待，一有車就衝出去對幹，其實也是沒事找事,0,2024-04-09T09:56:59Z
H8WWIfCeWI0,@yojaydo4477,让屁，行人绿灯再走有需要让吗,2,2024-04-04T23:30:45Z
H8WWIfCeWI0,@小胖熊-x9g,真的很無言⋯⋯,0,2024-03-29T06:33:07Z
H8WWIfCeWI0,@林建中-g7q,行人不願走天橋，就把馬路都高架了。,0,2024-03-12T11:11:01Z
H8WWIfCeWI0,@飛龍在天-c4y,不讓行人都以謀殺罪名起訴,0,2024-03-07T07:55:45Z
H8WWIfCeWI0,@吳坤憲-w2u,為什麼這種路口沒有設紅綠燈,0,2024-03-04T06:35:31Z
H8WWIfCeWI0,@kasa4074,這種人能繼續開車嗎? 車在這種人手上就是兇器,0,2024-03-03T15:57:07Z
H8WWIfCeWI0,@御天荒神六銖衣-m7r,法律只是好看的，自己的命自己去顧，為了處罰不良駕駛犧牲自己的生命我是覺得沒有那個價值就是了，不管死多少人台灣的交通還是一樣爛,0,2024-02-27T08:48:55Z
H8WWIfCeWI0,@方Tony,開車不讓路人撞到如同殺人未遂 在很多國家是重罪 台灣亂象,0,2024-01-23T09:54:31Z
H8WWIfCeWI0,@cieyk4158,😂   臺灣NO1,0,2024-01-20T09:38:35Z
H8WWIfCeWI0,@smchan8068,台灣就沒有交通警察發告票嗎？叫他們每日走幾次斑馬綫，應該可以靠發告票發達😂,0,2024-01-11T04:32:46Z
H8WWIfCeWI0,@gigiya1526,在汽車左後右後方會擋住看到行人的角度 並不是每個人都是千里眼 看了一下很多機車有些角度都看不到,0,2024-01-04T09:07:24Z
H8WWIfCeWI0,@show_will351,摩登大聖的喇叭 才是最猛的,0,2024-01-04T03:40:31Z
H8WWIfCeWI0,@where8113,每個路口裝監視器，不讓直接錄下來拔除駕照就好了，亂世用重典，你不遵守法律就該罰，全部重考駕照加強制道路教育講座,0,2023-12-26T20:38:08Z
H8WWIfCeWI0,@官好長-j7h,不過想紅 可憐,1,2023-12-26T01:31:40Z
H8WWIfCeWI0,@xp791120,阿不就斑馬線<br>沒裝紅綠燈的問題,0,2023-12-21T16:52:49Z
H8WWIfCeWI0,@謝0-x6m,按喇叭有啥用，一把紅色鐵鎚鐵皮也給我平等,0,2023-12-21T12:46:43Z
H8WWIfCeWI0,@歐有情,你們這些說過斑馬線是帝王條款的人，你們最好期待你們的家人朋友都不會有走斑馬線的機會！等到出事時再來哭么,1,2023-12-20T01:22:04Z
H8WWIfCeWI0,@janelin6404,"互相吧　,有些行人的心態也不是健康",0,2023-12-18T13:39:50Z
H8WWIfCeWI0,@youtube-username-placeholder,道路設計有問題，快速車道畫人行道但是沒有號誌？我是開車的也會嚇到,0,2023-12-17T08:52:44Z
H8WWIfCeWI0,@jokr1174,都敗類<br>政府也敗類,0,2023-12-15T21:23:30Z
H8WWIfCeWI0,@燦榮顏,忘八交長是非顛，乏策兩全皆走偏，胡亂作為惹民怨，無能怠惰攤眾前！,0,2023-12-14T23:30:49Z
H8WWIfCeWI0,@qyjacu78,行人自己，也不要矯情，還大搖大擺，慢慢走，真以為自己，是在皇帝出巡？😅,0,2023-12-14T22:47:39Z
H8WWIfCeWI0,@teko8617,學生不是就說你帝王嗎？風向轉超快😂,0,2023-12-14T06:29:04Z
H8WWIfCeWI0,@月影-q1k,就故意拍片賺流量檢舉告人根本不是正常的路人。<br>這人都故意找這種沒號誌兼車開過來的時機才要走過去測試沒抵制就算了還有無腦的蝦挺。,0,2023-12-12T23:10:36Z
H8WWIfCeWI0,@johnweng_music,前提是你行人是綠燈過馬路，雖然紅燈你過，車子也要讓，但若你拍這部片的每個片段都在紅燈的狀態下通行，你只是為了闖紅燈而闖紅燈而已,0,2023-12-05T05:45:10Z
H8WWIfCeWI0,@就拼這一次,是有創意啦！但萬一遇到一個狠的看到你叭本來想停的就把你撞下去了,0,2023-12-04T16:11:30Z
H8WWIfCeWI0,@林沐晨-y5k,像日本ㄧ樣加設按鈕，把限速在放慢一點吧！急煞發生追撞怎麼辦？這影片看來看去都是這些路段有問題，相同路段出現太多次了,0,2023-11-28T22:38:08Z
H8WWIfCeWI0,@螺旋手裏劍,應立法不禮讓行人、危險駕駛、酒(毒)駕車輛直接沒入銷毀,0,2023-11-27T03:48:48Z
H8WWIfCeWI0,@董立成-y8t,幹理讓行人 真是本末倒,0,2023-11-26T22:54:46Z
H8WWIfCeWI0,@林義-t7q,就是這些自以為正義<br>造成亂象,0,2023-11-26T07:47:28Z
H8WWIfCeWI0,@有意見會奉陪,政府不是很缺錢嗎？<br>用來給他執行下去，警力多派一些，罰單開多一些，如果還是不行，很簡單，就實行道路使用付費制，大家改用大眾運輸就沒那麼多鳥事了,2,2023-11-18T19:33:43Z
H8WWIfCeWI0,@user-pw6ct2fu1n,不知道為啥<br>想看他被撞<br><br>相信很多人有這個想法<br>這個人感覺很想搞事而已,0,2023-11-14T06:33:51Z
H8WWIfCeWI0,@shewelun520ify,小心被開槍,0,2023-11-05T17:45:35Z
H8WWIfCeWI0,@林佳駿-g3f,有斑馬線沒紅綠燈 這什麼安全措施,0,2023-11-05T02:17:22Z
H8WWIfCeWI0,@邊荷律最可愛,檢舉那些駕駛,1,2023-10-26T08:42:34Z
H8WWIfCeWI0,@Id-fn5sy,不可取，你這是故意而為，不是真的要過馬路，只會讓人更不爽,0,2023-10-22T07:30:07Z
H8WWIfCeWI0,@基生林,斑馬線 沒有紅綠燈嗎 ?  造成雙方誤解  .. 該死  權責單位 沒去責怪   錢用去哪裡  紅綠燈設施 有沒有問題  造成誤判   雙方依號誌綠燈而行  沖突 點 在哪   .. 瞎起哄 就能排除問題嗎   更何況是 媒體 ....    人這樣走  車子還以為  遇到 碰磁黨 ..   無言  ..  那怎樣解決問題   簡單  轉彎處 30 公尺 不得設立斑馬線   意思 就是 轉彎處 延後30公尺 設斑馬線  多一段緩衝點位置  增加車流量大時疏通流量方式  與 排除 左右轉彎立即性/隱蔽性視線死角 車與人往前衝逛馬路等   ...  不  影片  那是直線馬路  的 斑馬線   ㄍ 那就真有問題   問題肯定 出在 交通號誌   才造成 衝突誤解,2,2023-10-15T08:27:58Z
H8WWIfCeWI0,@zerochen3707,"政府道路設計不良時<br>~罰人民~<br><br>為啥要讓30％的票<br>決定70％的命運<br><br>生活苦悶,換政府解悶",1,2023-10-15T05:56:06Z
H8WWIfCeWI0,@wudonyi8876,再搞阿<br><br>希望你們都中招<br><br>一張6000,0,2023-10-02T11:51:37Z
H8WWIfCeWI0,@gokartf1,試試看卡車,1,2023-09-30T13:52:36Z
H8WWIfCeWI0,@SoNy-ch1cq,應該帶把傘平<br>舉穿越，充當指揮棒些試試再沒車停就太離譜了,0,2023-09-26T09:53:41Z
H8WWIfCeWI0,@慶爺-t1j,台灣的低能規劃造就路上一堆反目成仇的事,1,2023-09-15T08:51:49Z
H8WWIfCeWI0,@林阿農-v9p,不讓行人的就是錢太多  要多多繳國庫就知道了  嘿嘿嘿,2,2023-09-09T13:48:54Z
H8WWIfCeWI0,@南溟子-g1j,大陆的车子大多数是会让行人的,0,2023-09-06T11:31:37Z
H8WWIfCeWI0,@隨意走走,馬路設計也是有問題。😅😅,1,2023-08-28T12:09:15Z
H8WWIfCeWI0,@jasperlin0227,法律訂了作用不大，臺灣交通問題根本就是人民素質問題。,0,2023-08-20T03:55:47Z
H8WWIfCeWI0,@daretobefree,太棒了 支持全民帶喇叭過馬路👍,0,2023-08-18T10:40:51Z
H8WWIfCeWI0,@YCC-yp1qx,哪天被打我也不意外,1,2023-08-08T16:32:29Z
H8WWIfCeWI0,@user-DAF567,科技執法裝好裝滿,0,2023-08-08T13:19:46Z
H8WWIfCeWI0,@davidsun8151,世界太平，沒事找事,2,2023-08-04T10:16:54Z
H8WWIfCeWI0,@陳頤崙,趁熱度未散作秀有流量吧！我賭他不會一直按下去……一時的正義哥😂😂😂,2,2023-08-03T15:13:53Z
H8WWIfCeWI0,@陳天飽,太生氣？無法忍受？那就不要走路啊⋯⋯很困難？帝王條款？你正義！請問一下噢其他行人守規矩？你一個代表全部？,1,2023-08-02T04:27:41Z
H8WWIfCeWI0,@xpxp0622,這個人走路可以再慢一點（正義魔人止步，單純呈述事實）,0,2023-07-28T05:35:27Z
H8WWIfCeWI0,@勇証陳,真棒，你要反應政府在這邊安置紅綠交通號誌，不是那邊按喇叭,0,2023-07-22T03:52:35Z
H8WWIfCeWI0,@阿全-c4v,這樣行人誇張了太吵見到8+9會怎樣,1,2023-07-19T06:08:27Z
H8WWIfCeWI0,@kingwu9498,趕在大客車砂石車面前這樣做我給敢拍拍手👏！,0,2023-07-18T03:40:10Z
H8WWIfCeWI0,@鄭-q5d,沒紅燈讓什麼阿如果車子來還途然出來踩急煞這會比叫安全嗎？台灣真的是病了,0,2023-07-17T23:09:02Z
H8WWIfCeWI0,@wewen1950,是不會走天橋，設斑馬線也要設紅綠燈,0,2023-07-16T10:08:10Z
H8WWIfCeWI0,@陳琮陞,腦殘官員,0,2023-07-14T04:10:25Z
H8WWIfCeWI0,@李清清-o2v,下次沒開車. 也來捍衛一下.大家一起來捍衛,0,2023-07-12T12:25:50Z
H8WWIfCeWI0,@JY-ob7br,"台灣會亂 , 就是因為有霉體 , 在一旁助紂為孽 !",0,2023-07-11T13:02:15Z
H8WWIfCeWI0,@十六夜-e7u,強列建議大家不要再守法了 以暴制暴吧 法律只保護特權跟壞人 這種法何必守?,0,2023-07-08T05:15:57Z
l56zOTnUFdw,@user-xz4vv5dk8s,增加路口見警率，是可以改善各種交通亂象的,0,2025-06-06T06:36:39Z
l56zOTnUFdw,@豬不知斑馬線行人優先,交通法規都不清楚的智障用路人，低薪也是應該的,0,2025-06-05T17:23:30Z
l56zOTnUFdw,@安然-w2q,好諷刺的兩年後😢,1,2025-05-24T00:05:33Z
l56zOTnUFdw,@THC-u9y,把現有腳痛部從根廢掉交通就會至少進步50%左右...,1,2025-04-28T06:35:30Z
l56zOTnUFdw,@ting3500,不要亂改。不如不改  汽車停車格  請退出車道    馬路是馬路 停車場是停車場不要混在一起,0,2025-03-18T04:05:20Z
l56zOTnUFdw,@義忠高-x7m,道路設施本來就是先為車輛行駛與停車而設計的啊！,0,2025-03-14T00:23:39Z
l56zOTnUFdw,@義忠高-x7m,再說一次，在台灣開車騎車愈趨困難了。,0,2025-03-14T00:21:34Z
